bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,zestimate,zipcode,zpid,openHouse,open_house_info,taxAssessedValue,unit,newConstructionType,datePriceChanged,priceChange,priceReduction,providerListingID,group_type,priceSuffix,videoCount,isRentalWithBasePrice
4.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/596750f375c41a24a8a8dbb948803541-p_e.jpg,False,True,False,False,False,False,False,38.21849,{'is_FSBA': True},3266.0,-122.63572,acres,0.32780073461891646,1750000.0,1750000.0,6059.0,False,CA,12 Jerome Ct,1740300.0,94952,64845747,null,null,1421737.0,null,null,1686639600000.0,-50000.0,"$50,000 (Jun 13)",null,null,null,null,null
null,null,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/7232eb366e454f62b67580b08a900734-p_e.jpg,False,True,False,False,False,False,False,38.292015,{'is_FSBA': True},null,-122.715866,acres,56.57,3250000.0,3250000.0,2287.0,False,CA,130 Jewett Rd,null,94952,300263832,null,null,121874.0,null,null,null,null,null,null,null,null,null,null
2.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,MANUFACTURED,https://photos.zillowstatic.com/fp/197248b64ba8cf51e727f9d9a8507e74-p_e.jpg,False,True,False,False,False,False,False,38.273937,{'is_newHome': True},1052.0,-122.674515,sqft,0.0,299000.0,299000.0,1044.0,False,CA,300 Stony Point Rd SPACE 253,293300.0,94952,337915423,null,null,87999.0,Space 253,NEW_CONSTRUCTION_TYPE_OTHER,1686985200000.0,-10000.0,"$10,000 (Jun 17)",null,null,null,null,null
0.0,0.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1dab53b4d2d0c159b71efe3d2970853a-p_e.jpg,False,True,False,False,False,False,False,38.325764,{'is_FSBA': True},4800.0,-122.75845,acres,2.0,1495000.0,1495000.0,2995.0,False,CA,6675 Petersen Rd,1573500.0,94952,2126630638,null,null,null,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/da2424d54dd03c93b89b7168277fb61e-p_e.jpg,False,True,False,False,False,False,False,38.235703,{'is_FSBA': True},0.0,-122.64298,sqft,8903.664,2500000.0,2500000.0,4028.0,False,CA,210 Keller St,2595400.0,94952,2080147017,null,null,null,null,null,null,null,null,null,null,null,null,null
5.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/092117f756a29190703713628dfc1b7c-p_e.jpg,False,True,False,False,False,False,False,38.259315,{'is_FSBA': True},4764.0,-122.929,acres,203.0,3800000.0,3800000.0,13415.0,False,CA,5700 Middle Rd,3585500.0,94952,240253481,null,null,738636.0,null,null,null,null,null,null,null,null,null,null
5.0,9.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/5743b854278c1fbc792013764f849827-p_e.jpg,False,True,False,False,False,False,False,38.29672,{'is_FSBA': True},21211.0,-122.80854,acres,65.36,3595000.0,3595000.0,12483.0,False,CA,8610 Valley Ford Rd,3436800.0,94952,334469379,null,null,1773354.0,null,null,null,null,null,null,null,null,null,null
7.0,5.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/ca0b204d671c9c4881a43c75a3a1a2ed-p_e.jpg,False,True,False,False,False,False,False,38.25862,{'is_foreclosure': True},4735.0,-122.69624,acres,2.27,1335200.0,1335200.0,7852.0,False,CA,3528 Skillman Ln,1317000.0,94952,2057628172,null,null,null,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/92719c3e50af9761efb469da535bfdf2-p_e.jpg,False,True,False,False,False,False,False,38.215767,{'is_FSBA': True},2214.0,-122.604805,acres,9.42,2200000.0,2200000.0,7398.0,False,CA,3905 Kastania Rd,2164400.0,94952,119691725,null,null,846182.0,null,null,null,null,null,null,null,null,null,null
4.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cc51c6096bc045c0754f3de7ba26ec11-p_e.jpg,False,True,False,False,False,False,False,38.249977,{'is_FSBA': True},3829.0,-122.715355,acres,3.71,2895000.0,2895000.0,10580.0,False,CA,235 Anglers Way,2830300.0,94952,64815032,null,null,1968559.0,null,null,1686898800000.0,-305000.0,"$305,000 (Jun 16)",null,null,null,null,null
1.0,2.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/79063623fc561897009461bcfaea5514-p_e.jpg,False,True,False,False,False,False,False,38.258472,{'is_FSBA': True},1284.0,-122.75468,acres,9.93,1295000.0,1295000.0,2999.0,False,CA,6355 Bodega Ave,1266200.0,94952,67693461,null,null,58460.0,null,null,1687849200000.0,-105000.0,"$105,000 (Jun 27)",null,null,null,null,null
2.0,3.0,Petaluma,USA,USD,45,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d040a9ef903fc0aec2a4741d27f819e1-p_e.jpg,False,True,False,False,False,False,False,38.277073,{'is_FSBA': True},2040.0,-122.72009,acres,8.8,2150000.0,2150000.0,3617.0,False,CA,120 Queens Ln,null,94952,15823699,null,null,895672.0,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/71594527840d84aae0d335625262743c-p_e.jpg,False,True,False,False,False,False,False,38.223995,{'is_FSBA': True},2132.0,-122.61494,sqft,3402.036,1014990.0,1014990.0,4368.0,False,CA,541 Sapphire St,1048600.0,94952,111437913,null,null,157706.0,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/35c349fd08ab104dec977435088d6beb-p_e.jpg,False,True,False,False,False,False,False,38.2237,{'is_FSBA': True},2211.0,-122.61445,sqft,2740.0,984990.0,984990.0,4104.0,False,CA,546 Sapphire St,985100.0,94952,111438013,null,null,140017.0,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c7d4bd0233310cc0fe68da57a1b07c6d-p_e.jpg,False,True,False,False,False,False,False,38.238335,{'is_FSBA': True},1972.0,-122.6107,sqft,8002.0,1365000.0,1365000.0,3741.0,False,CA,1013 Carob Ct,1443200.0,94954,15748962,null,null,775000.0,null,null,null,null,null,null,null,null,null,null
2.0,2.0,Petaluma,USA,USD,3,FOR_SALE,FOR_SALE,MANUFACTURED,https://photos.zillowstatic.com/fp/a138c47e098980bb53b41e1c3f134cce-p_e.jpg,False,True,False,False,False,False,False,null,{'is_FSBA': True},1200.0,null,null,null,295000.0,295000.0,2759.0,False,CA,1821 Lakeville Hwy,148500.0,94954,2064535196,null,null,null,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d967ed4020fbf7ab26ad6369b83ffc25-p_e.jpg,False,True,False,False,False,False,False,38.264057,{'is_FSBA': True},2088.0,-122.629745,sqft,7928.0,1000000.0,1000000.0,3914.0,False,CA,1811 Chelsea Ct,1051300.0,94954,15834601,null,null,428810.0,null,null,null,null,null,null,null,null,null,null
2.0,5.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/25ded82a033015c16953323aa3adc4cc-p_e.jpg,False,True,False,False,False,False,False,38.24169,"{'is_FSBA': True, 'is_openHouse': True}",2009.0,-122.61446,sqft,8400.0,899000.0,899000.0,4140.0,False,CA,1324 Pacific Ave,946600.0,94954,15748649,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}",338381.0,null,null,null,null,null,null,null,null,null,null
2.0,2.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,MANUFACTURED,https://photos.zillowstatic.com/fp/acadb5733dadbf01a8b7aff16a5e24b6-p_e.jpg,False,True,False,False,False,False,False,38.26181,{'is_FSBA': True},1440.0,-122.6509,sqft,0.0,280000.0,280000.0,null,False,CA,13 E Napa Dr,null,94954,2056978348,null,null,null,null,null,null,null,null,null,null,null,null,null
2.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f4201b42924c98e7d543bbe911517a63-p_e.jpg,False,True,False,False,False,False,False,38.23685,{'is_newHome': True},1415.0,-122.60506,acres,0.27550505050505053,935000.0,935000.0,3534.0,False,CA,1201 San Juan Way,980800.0,94954,15749078,null,null,86145.0,null,BUILDER_SPEC,null,null,null,null,null,null,null,null
2.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cce48b0203c57d1d292f999603ec5a83-p_e.jpg,False,True,False,False,False,False,False,38.221832,{'is_FSBA': True},1167.0,-122.62319,sqft,7405.2,1000000.0,1000000.0,3186.0,False,CA,1024 Country Club Dr,1080300.0,94952,15755563,null,null,588910.0,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f0b9ee40c81c77e0e24504bdfdd1f720-p_e.jpg,False,True,False,True,False,False,False,38.230865,"{'is_newHome': True, 'is_openHouse': True}",2450.0,-122.61999,null,null,949900.0,949900.0,4140.0,False,CA,"Plan 3 Plan, Riverfront",940900.0,94952,2062584903,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}",null,# RUJGXK,BUILDER_PLAN,1681801200000.0,25000.0,null,29292173,BUILDER_COMMUNITY,+,null,null
2.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/047bd79298d19afd330a9264c3f012a5-p_e.jpg,False,True,False,False,False,False,False,38.251717,{'is_FSBA': True},1864.0,-122.60541,sqft,0.0,855000.0,855000.0,3800.0,False,CA,2024 Caulfield Ln,870100.0,94954,15834372,null,null,688883.0,null,null,null,null,null,null,null,null,null,null
1.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/df90234014f6c0b8e65365661222d22b-p_e.jpg,False,True,False,False,False,False,False,38.21787,{'is_FSBA': True},1059.0,-122.62643,acres,4.15,2100000.0,2100000.0,3462.0,False,CA,1440 Mountain View Ave,2173900.0,94952,15771711,null,null,66733.0,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/41a52d3effa87d0e0395e7169e7aa85e-p_e.jpg,False,True,False,True,False,False,False,38.230865,{'is_newHome': True},2396.0,-122.61999,null,null,967900.0,967900.0,4140.0,False,CA,"Plan 6 Plan, Riverfront",949800.0,94952,2062541415,null,null,null,# OJCKNI,BUILDER_PLAN,1681801200000.0,63000.0,null,29292173,BUILDER_COMMUNITY,+,null,null
2.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ad3749dc47a0be2d8c1639e8002c7df6-p_e.jpg,False,True,False,False,False,False,False,38.251392,{'is_FSBA': True},1025.0,-122.62523,sqft,7000.092,659000.0,659000.0,3195.0,False,CA,1445 Lauren Dr,684500.0,94954,15752769,null,null,63514.0,null,null,null,null,null,null,null,null,null,null
0.0,null,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/7f123010feffa8e9a91a4e10258c4666-p_e.jpg,False,True,False,False,False,False,False,38.233833,"{'is_FSBA': True, 'is_openHouse': True}",1176.0,-122.65152,sqft,0.0,1050000.0,1050000.0,3323.0,False,CA,637 Baker St,1092500.0,94952,15750499,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}",769703.0,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a632d75e36b99d396d4355aa19a33ea2-p_e.jpg,False,True,False,True,False,False,False,38.230865,{'is_newHome': True},2750.0,-122.61999,null,null,998900.0,998900.0,5210.0,False,CA,"Plan 7 Plan, Riverfront",1089800.0,94952,2062583565,null,null,null,# 5CRG4W,BUILDER_PLAN,1672214400000.0,-50000.0,,29292173,BUILDER_COMMUNITY,+,null,null
1.0,1.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/4dbc4f611d0614b41842a05ba0c0f4e6-p_e.jpg,False,True,False,False,False,False,False,38.256264,{'is_FSBA': True},704.0,-122.63345,sqft,808.0,389000.0,389000.0,2250.0,False,CA,129 Park Place Dr,406800.0,94954,15848688,null,null,359185.0,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e1ad6515591fed337f00c0f094982301-p_e.jpg,False,True,False,True,False,False,False,38.230865,{'is_newHome': True},2637.0,-122.61999,null,null,934900.0,934900.0,4999.0,False,CA,"Plan 4 Plan, Riverfront",940800.0,94952,2062583564,null,null,null,# DAGK96,BUILDER_PLAN,1681801200000.0,5000.0,null,29292173,BUILDER_COMMUNITY,+,null,null
2.0,2.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cc7c544cae792e2fab390962c805a966-p_e.jpg,False,True,False,False,False,False,False,38.243908,{'is_FSBA': True},1280.0,-122.64943,sqft,1146.0,630000.0,630000.0,2764.0,False,CA,31 Liberty Ln,669200.0,94952,15751293,null,null,428715.0,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/87fdf09765ea2214c1bab87cb5e5d9a0-p_e.jpg,False,True,False,False,False,False,False,38.25933,{'is_FSBA': True},2582.0,-122.6211,sqft,4948.416,1289000.0,1289000.0,4400.0,False,CA,380 Raven Way,1331600.0,94954,15835120,null,null,579959.0,null,null,null,null,null,null,null,null,null,null
null,null,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/924cc658ba91c440e040ec66fc602764-p_e.jpg,False,True,False,False,False,False,False,38.22791,{'is_FSBA': True},null,-122.65677,acres,1.74,595000.0,595000.0,1953.0,False,CA,1157 Western Ave,null,94952,296610403,null,null,530844.0,null,null,null,null,null,null,null,null,null,null
3.0,2.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/4b983d113458eec2fb4ebe39b1b2564e-p_e.jpg,False,True,False,False,False,False,False,38.226017,{'is_FSBA': True},2058.0,-122.618576,sqft,540.144,855000.0,855000.0,3599.0,False,CA,559 Jade St,881400.0,94952,125136955,null,null,687928.0,null,null,null,null,null,null,null,null,null,null
3.0,5.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5da7bfed4f7db6b98b0e9600fcff56ad-p_e.jpg,False,True,False,False,False,False,False,38.22452,{'is_FSBA': True},2510.0,-122.61584,sqft,3794.076,1070990.0,1070990.0,3235.0,False,CA,3 Onyx Ct,1133000.0,94952,111437587,null,null,190132.0,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/abb63cf87ffd61f112f1fefbfb867bb4-p_e.jpg,False,True,False,False,False,False,False,38.266003,{'is_FSBA': True},2072.0,-122.63374,sqft,3467.376,968000.0,968000.0,3697.0,False,CA,1988 Rainier Cir,991700.0,94954,15834518,null,null,630264.0,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d12b906e8b94ae407d80e2bc9bfd81bd-p_e.jpg,False,True,False,True,False,False,False,38.230865,{'is_newHome': True},2307.0,-122.61999,null,null,915900.0,915900.0,3999.0,False,CA,"Plan 5 Plan, Riverfront",930600.0,94952,2062541416,null,null,null,# GLNGJ8,BUILDER_PLAN,1681801200000.0,17000.0,null,29292173,BUILDER_COMMUNITY,+,null,null
2.0,3.0,Petaluma,USA,USD,19,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a3592ce632e6c13108e0cd27e468200a-p_e.jpg,False,True,False,False,False,False,False,38.261806,{'is_FSBA': True},1076.0,-122.63664,sqft,6098.4,699900.0,699900.0,3181.0,False,CA,554 Maria Dr,738100.0,94954,15848486,null,null,205249.0,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e563112ad341835146e729a5ea79928b-p_e.jpg,False,True,False,True,False,False,False,38.230865,{'is_newHome': True},2272.0,-122.61999,null,null,899900.0,899900.0,3999.0,False,CA,"Plan 2 Plan, Riverfront",920800.0,94952,2062584904,null,null,null,# 21KJUU,BUILDER_PLAN,1676448000000.0,-20000.0,,29292173,BUILDER_COMMUNITY,+,null,null
3.0,2.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d81a2ce188636d03514fbbfbc7768fc2-p_e.jpg,False,True,False,False,False,False,False,38.227837,{'is_FSBA': True},999.0,-122.624855,sqft,1825.164,719000.0,719000.0,null,False,CA,1013 Addison Cir,null,94952,15756255,null,null,535445.0,null,null,1687935600000.0,-13750.0,"$13,750 (Jun 28)",null,null,null,null,null
3.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/39387f9d5ed911efd6a8627dcf8ac21e-p_e.jpg,False,True,False,True,False,False,False,38.230865,{'is_newHome': True},1792.0,-122.61999,null,null,815900.0,815900.0,3599.0,False,CA,"Plan 1 Plan, Riverfront",912300.0,94952,2062584905,null,null,null,# VXOKN8,BUILDER_PLAN,1665471600000.0,-111000.0,,29292173,BUILDER_COMMUNITY,+,null,null
2.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2b75d4d8118b3f1b4d92c45de00bbee8-p_e.jpg,False,True,False,False,False,False,False,38.254494,{'is_FSBA': True},1397.0,-122.62349,sqft,5998.212,735000.0,735000.0,3399.0,False,CA,1617 Jeffrey Dr,749300.0,94954,15752963,null,null,376168.0,null,null,null,null,null,null,null,null,null,null
null,null,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/bf718cb21027a0858353588b2b927401-p_e.jpg,False,True,False,False,False,False,False,null,{'is_FSBA': True},null,null,sqft,3232.152,429950.0,429950.0,2825.0,False,CA,520 1st St,null,94952,2077154974,null,null,null,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ec8cc144a62ee28e9ed5604f57e5a21f-p_e.jpg,False,True,False,False,False,False,False,38.22393,{'is_FSBA': True},3094.0,-122.632034,acres,0.331,1875000.0,1875000.0,5871.0,False,CA,904 Melanie Ct,1886300.0,94952,15755388,null,null,783317.0,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5531c8d4ae30de66a0912d6b78d400f9-p_e.jpg,False,True,False,False,False,False,False,38.224243,{'is_FSBA': True},2510.0,-122.61443,sqft,3907.332,1174990.0,1174990.0,4711.0,False,CA,6 Lapis Ct,1185500.0,94952,111437160,null,null,195794.0,null,null,null,null,null,null,null,null,null,null
1.0,2.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/0bccfb083f9b31dc294ba72f637e67e3-p_e.jpg,False,True,False,False,False,False,False,38.22922,{'is_FSBA': True},832.0,-122.63001,sqft,876.0,505000.0,505000.0,2594.0,False,CA,720 Petaluma Blvd S APT 32,514100.0,94952,15755901,null,null,322764.0,Apt 32,null,null,null,null,null,null,null,null,null
2.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/61fecc4cbb9a2a94f93c686893637f89-p_e.jpg,False,True,False,False,False,False,False,38.257027,"{'is_FSBA': True, 'is_openHouse': True}",1729.0,-122.6272,sqft,2100.0,695000.0,695000.0,3499.0,False,CA,1600 Monroe Ct,704200.0,94954,15847092,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}",539315.0,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/26bda7301e65afa98ed34555e00f44da-p_e.jpg,False,True,False,False,False,False,False,38.229687,{'is_FSBA': True},2637.0,-122.61757,sqft,3571.92,1085000.0,1085000.0,null,False,CA,1921 Bautista Way,null,94954,337915296,null,null,207799.0,null,null,null,null,null,null,null,null,null,null
3.0,5.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/50a2ae7e660a9663245f41fe560f673a-p_e.jpg,False,True,False,False,False,False,False,38.22252,{'is_FSBA': True},2589.0,-122.659,sqft,5907.0,1200000.0,1200000.0,4640.0,False,CA,272 Cambridge Ln,1209500.0,94952,15756071,null,null,618466.0,null,null,null,null,null,null,null,null,null,null
2.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/836c6a0f3b3b5e4225da242679db2d49-p_e.jpg,False,True,False,False,False,False,False,38.243053,{'is_FSBA': True},1988.0,-122.61438,sqft,5998.212,799000.0,799000.0,3599.0,False,CA,745 S McDowell Blvd,null,94954,15833570,null,null,307465.0,null,null,1685602800000.0,-70500.0,"$70,500 (Jun 1)",null,null,null,null,null
null,null,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/db15a42c0dee3fbde8c220b24b479f78-p_e.jpg,False,True,False,False,False,False,False,38.241188,{'is_FSBA': True},null,-122.64954,acres,1.0,999000.0,999000.0,4182.0,False,CA,495 Cherry St,785900.0,94952,72550711,null,null,583847.0,null,null,null,null,null,null,null,null,null,null
2.0,3.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/21e3e4a2178da9e6e16dadac45e409de-p_e.jpg,False,True,False,False,False,False,False,null,{'is_FSBA': True},1697.0,null,sqft,6534.0,949950.0,949950.0,3392.0,False,CA,(undisclosed Address),957000.0,94952,15755456,null,null,null,null,null,1686639600000.0,-45050.0,"$45,050 (Jun 13)",null,null,null,null,null
4.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/596750f375c41a24a8a8dbb948803541-p_e.jpg,False,True,False,False,False,False,False,38.21849,{'is_FSBA': True},3266.0,-122.63572,acres,0.32780073461891646,1750000.0,1750000.0,6059.0,False,CA,12 Jerome Ct,1740300.0,94952,64845747,null,null,1421737.0,null,null,1686639600000.0,-50000.0,"$50,000 (Jun 13)",null,null,null,null,null
2.0,2.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,MANUFACTURED,https://photos.zillowstatic.com/fp/1d83d249de9bbb8e8642bbc77699a338-p_e.jpg,False,True,False,False,False,False,False,38.262653,{'is_FSBA': True},1344.0,-122.65427,sqft,0.0,169900.0,169900.0,2161.0,False,CA,517 Sonoma Dr,165900.0,94954,119689981,null,null,22656.0,null,null,1687158000000.0,-10000.0,"$10,000 (Jun 19)",null,null,null,null,null
3.0,4.0,Petaluma,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/da2424d54dd03c93b89b7168277fb61e-p_e.jpg,False,True,False,False,False,False,False,38.235703,{'is_FSBA': True},0.0,-122.64298,sqft,8903.664,2500000.0,2500000.0,4028.0,False,CA,210 Keller St,2595400.0,94952,2080147017,null,null,null,null,null,null,null,null,null,null,null,null,null
3.0,4.0,Loomis,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6cce946526634ddf1a50c78444702f71-p_e.jpg,False,True,False,False,False,False,False,38.81657,{'is_newHome': True},2727.0,-121.19755,acres,0.30729999999999996,1167186.0,1167186.0,null,False,CA,3310 Circle Dr,null,95650,2056833949,null,null,null,null,BUILDER_SPEC,null,null,null,null,null,null,null,null
2.0,3.0,Loomis,USA,USD,3,FOR_SALE,FOR_SALE,MANUFACTURED,https://photos.zillowstatic.com/fp/4e3c76557873a8fe8d895ec71653b357-p_e.jpg,False,True,False,False,False,False,False,38.81724,{'is_FSBA': True},1222.0,-121.19278,null,null,189500.0,189500.0,1878.0,False,CA,6154 S Walnut St SPACE 21,null,95650,2059061427,null,null,null,Space 21,null,null,null,null,null,null,null,null,null
3.0,3.0,Loomis,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4a1b32d7873017c76a0d5f5c7b613c4f-p_e.jpg,False,True,False,False,False,False,False,38.815014,{'is_FSBA': True},2736.0,-121.11699,acres,1.2067,949000.0,949000.0,3628.0,False,CA,3849 Bluebird Ln,989800.0,95650,17670247,null,null,371933.0,null,null,null,null,null,null,null,null,null,null
3.0,3.0,Loomis,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7b253e87031e36a2625096070d85aa7c-p_e.jpg,False,True,False,False,False,False,False,38.822914,{'is_FSBA': True},2401.0,-121.11908,acres,5.2,1388000.0,1388000.0,5603.0,False,CA,3625 Whiskey Hill Rd,1446500.0,95650,17670029,null,null,1143680.0,null,null,null,null,null,null,null,null,null,null
